year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,8,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1220.00,307.00,108.58,16.89,88.99,1.73,90.82,8.00,2.00,27925.00,10897.00,2402.00,4092.00,41.00,10493.00
2023,8,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62.00,15.00,5.69,0.00,4.69,0.00,4.62,0.00,1.00,1007.00,561.00,0.00,124.00,0.00,322.00
2023,8,AA,American Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1219.00,413.00,126.67,12.53,89.46,3.50,180.83,11.00,1.00,36270.00,10163.00,1045.00,4053.00,193.00,20816.00
2023,8,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2611.00,661.00,228.63,24.32,131.79,0.66,275.60,19.00,8.00,64858.00,26362.00,2603.00,5576.00,53.00,30264.00
2023,8,AA,American Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",75.00,21.00,7.12,0.00,0.53,0.00,13.35,2.00,0.00,3293.00,944.00,0.00,62.00,0.00,2287.00
2023,8,AA,American Airlines Inc.,LEX,"Lexington, KY: Blue Grass",72.00,30.00,11.45,0.00,1.04,0.00,17.51,1.00,0.00,4172.00,1392.00,0.00,74.00,0.00,2706.00
2023,8,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1558.00,372.00,131.89,29.50,70.20,2.01,138.40,26.00,8.00,34763.00,11381.00,2683.00,3942.00,111.00,16646.00
2023,8,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",62.00,9.00,4.20,0.00,1.41,0.00,3.39,0.00,0.00,969.00,292.00,0.00,45.00,0.00,632.00
2023,8,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",57.00,16.00,3.96,0.00,2.45,0.00,9.59,2.00,0.00,1777.00,494.00,0.00,66.00,0.00,1217.00
2023,8,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",513.00,167.00,57.12,6.14,14.36,0.20,89.18,7.00,0.00,13922.00,4404.00,506.00,686.00,38.00,8288.00
2023,8,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1556.00,417.00,116.27,19.65,100.20,0.00,180.87,24.00,12.00,44135.00,11845.00,2606.00,6022.00,0.00,23662.00
2023,8,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",75.00,22.00,10.31,0.00,1.95,0.00,9.75,0.00,0.00,2528.00,594.00,0.00,70.00,0.00,1864.00
2023,8,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",428.00,135.00,39.04,5.98,19.95,0.00,70.02,9.00,0.00,12945.00,4058.00,514.00,686.00,0.00,7687.00
2023,8,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",141.00,25.00,12.53,0.02,1.39,0.00,11.05,2.00,0.00,1386.00,482.00,1.00,47.00,0.00,856.00
2023,8,AA,American Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",17.00,4.00,3.04,0.00,0.31,0.00,0.66,0.00,0.00,313.00,229.00,0.00,44.00,0.00,40.00
2023,8,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4604.00,1094.00,315.59,30.91,351.33,6.24,389.93,86.00,34.00,102683.00,31859.00,3022.00,20060.00,366.00,47376.00
2023,8,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",214.00,74.00,25.66,3.04,5.92,0.00,39.38,3.00,0.00,7645.00,2779.00,300.00,265.00,0.00,4301.00
2023,8,AA,American Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",73.00,26.00,10.04,0.00,2.51,0.00,13.44,2.00,0.00,2955.00,810.00,0.00,114.00,0.00,2031.00
2023,8,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",207.00,57.00,18.43,2.16,5.91,0.00,30.50,1.00,0.00,5855.00,2007.00,195.00,187.00,0.00,3466.00
2023,8,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",44.00,11.00,2.94,0.00,4.37,0.00,3.70,0.00,0.00,554.00,93.00,0.00,142.00,0.00,319.00
2023,8,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",402.00,86.00,35.23,3.34,14.12,0.00,33.31,2.00,0.00,7966.00,3772.00,269.00,864.00,0.00,3061.00
2023,8,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",538.00,152.00,48.12,5.77,16.85,0.00,81.26,9.00,2.00,13254.00,4943.00,508.00,707.00,0.00,7096.00
2023,8,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",62.00,18.00,6.50,0.47,0.00,0.00,11.02,0.00,0.00,2010.00,581.00,9.00,0.00,0.00,1420.00
2023,8,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",134.00,28.00,7.92,3.02,4.50,0.00,12.56,5.00,0.00,1547.00,339.00,254.00,105.00,0.00,849.00
2023,8,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",124.00,23.00,8.66,0.00,7.83,0.00,6.51,5.00,0.00,1185.00,558.00,0.00,301.00,0.00,326.00
2023,8,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",247.00,63.00,21.89,1.00,4.40,0.00,35.70,3.00,1.00,7256.00,1302.00,100.00,273.00,0.00,5581.00
2023,8,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",216.00,50.00,23.66,0.43,4.05,0.00,21.87,1.00,1.00,4060.00,2270.00,17.00,368.00,0.00,1405.00
2023,8,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",297.00,106.00,32.08,2.92,3.63,1.00,66.37,2.00,0.00,11702.00,3488.00,259.00,220.00,178.00,7557.00
2023,8,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4397.00,941.00,239.87,40.40,234.33,4.03,422.37,56.00,12.00,94427.00,26135.00,5095.00,13348.00,167.00,49682.00
2023,8,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",260.00,67.00,24.34,4.00,6.23,0.00,32.43,5.00,1.00,12245.00,3986.00,674.00,279.00,0.00,7306.00
2023,8,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",354.00,100.00,31.49,2.37,15.42,0.00,50.72,5.00,3.00,8740.00,1782.00,476.00,854.00,0.00,5628.00
2023,8,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",358.00,100.00,33.95,3.64,11.40,0.04,50.97,4.00,0.00,10803.00,4035.00,343.00,506.00,3.00,5916.00
2023,8,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",4135.00,950.00,269.45,51.26,180.99,0.08,448.22,60.00,7.00,106729.00,36784.00,4914.00,8163.00,14.00,56854.00
2023,8,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4513.00,824.00,283.45,27.58,95.27,2.50,415.20,30.00,10.00,109272.00,49607.00,1742.00,3609.00,232.00,54082.00
2023,8,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",586.00,178.00,54.57,5.95,19.58,0.52,97.37,11.00,0.00,15503.00,3342.00,654.00,864.00,11.00,10632.00
2023,8,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",170.00,49.00,10.75,1.10,7.81,0.00,29.34,0.00,0.00,3509.00,834.00,42.00,331.00,0.00,2302.00
2023,8,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",97.00,25.00,9.46,0.00,0.72,0.00,14.82,3.00,0.00,2328.00,483.00,0.00,30.00,0.00,1815.00
2023,8,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",172.00,41.00,12.16,2.33,8.32,0.00,18.19,3.00,0.00,2642.00,666.00,189.00,323.00,0.00,1464.00
2023,8,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",223.00,55.00,19.45,2.24,6.21,0.00,27.10,1.00,1.00,4965.00,1700.00,193.00,289.00,0.00,2783.00
2023,8,AA,American Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",4.00,2.00,0.69,0.00,0.81,0.00,0.51,0.00,0.00,178.00,61.00,0.00,68.00,0.00,49.00
2023,8,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",997.00,295.00,92.44,10.51,34.38,0.00,157.67,20.00,1.00,28502.00,8196.00,903.00,1870.00,0.00,17533.00
2023,8,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",338.00,111.00,37.52,4.68,5.75,0.64,62.41,8.00,0.00,11513.00,4418.00,380.00,289.00,35.00,6391.00
2023,8,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",230.00,59.00,18.45,1.90,7.03,0.00,31.63,1.00,0.00,5252.00,2444.00,192.00,267.00,0.00,2349.00
2023,8,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",63.00,18.00,1.91,1.76,1.58,0.93,11.83,2.00,1.00,1790.00,110.00,290.00,128.00,38.00,1224.00
2023,8,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",390.00,114.00,30.59,2.97,23.37,0.00,57.08,7.00,1.00,9970.00,2939.00,242.00,1053.00,0.00,5736.00
2023,8,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",789.00,249.00,84.73,6.86,37.85,0.54,119.02,8.00,2.00,25312.00,9148.00,891.00,1985.00,35.00,13253.00
2023,8,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",671.00,183.00,61.80,5.44,21.10,0.78,93.89,4.00,1.00,16724.00,6162.00,205.00,894.00,29.00,9434.00
2023,8,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",164.00,45.00,7.25,5.95,7.87,0.72,23.20,5.00,1.00,5444.00,1038.00,390.00,365.00,21.00,3630.00
2023,8,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",123.00,36.00,12.93,0.00,1.93,0.00,21.14,2.00,0.00,2638.00,776.00,0.00,80.00,0.00,1782.00
2023,8,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",60.00,23.00,9.30,0.77,2.17,0.00,10.77,0.00,0.00,3742.00,528.00,511.00,324.00,0.00,2379.00
2023,8,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",260.00,81.00,36.30,5.43,8.22,0.01,31.03,3.00,0.00,8545.00,4730.00,632.00,338.00,1.00,2844.00
2023,8,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",641.00,189.00,61.79,10.27,40.74,1.59,74.61,5.00,0.00,14516.00,4349.00,1070.00,1574.00,84.00,7439.00
2023,8,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",918.00,276.00,94.14,8.78,45.44,0.00,127.63,5.00,1.00,28084.00,12613.00,680.00,1829.00,0.00,12962.00
2023,8,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",171.00,33.00,18.17,0.89,2.92,1.30,9.72,0.00,0.00,3896.00,2821.00,155.00,143.00,50.00,727.00
2023,8,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",293.00,82.00,29.23,6.67,13.53,0.03,32.54,2.00,1.00,6076.00,2586.00,329.00,672.00,4.00,2485.00
2023,8,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",313.00,119.00,43.71,1.08,10.82,0.00,63.39,3.00,1.00,10264.00,3366.00,49.00,512.00,0.00,6337.00
2023,8,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",315.00,111.00,41.88,1.89,13.13,0.00,54.10,1.00,0.00,7722.00,2902.00,149.00,550.00,0.00,4121.00
2023,8,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",577.00,112.00,44.65,4.66,24.16,0.60,37.92,5.00,1.00,8848.00,3918.00,280.00,753.00,21.00,3876.00
2023,8,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",125.00,39.00,12.27,1.28,7.00,0.00,18.45,8.00,0.00,3587.00,1305.00,164.00,288.00,0.00,1830.00
2023,8,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",582.00,191.00,69.94,9.16,26.13,0.20,85.58,2.00,1.00,15799.00,5974.00,870.00,969.00,72.00,7914.00
2023,8,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",113.00,11.00,1.20,1.84,5.63,0.00,2.33,0.00,0.00,853.00,148.00,159.00,209.00,0.00,337.00
2023,8,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",47.00,12.00,6.21,1.88,1.79,0.00,2.12,0.00,0.00,453.00,245.00,60.00,66.00,0.00,82.00
2023,8,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",135.00,42.00,13.43,1.28,4.65,0.36,22.27,1.00,1.00,3026.00,794.00,147.00,181.00,39.00,1865.00
2023,8,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1029.00,289.00,83.75,8.57,63.52,2.76,130.40,73.00,2.00,26179.00,7021.00,944.00,3402.00,93.00,14719.00
2023,8,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",167.00,46.00,23.06,1.36,2.48,0.18,18.91,2.00,0.00,4889.00,3018.00,65.00,124.00,7.00,1675.00
2023,8,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",260.00,69.00,26.88,1.57,6.60,0.00,33.95,3.00,2.00,4472.00,1972.00,191.00,238.00,0.00,2071.00
2023,8,AA,American Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",31.00,12.00,3.72,0.00,0.28,0.00,8.00,0.00,0.00,969.00,186.00,0.00,6.00,0.00,777.00
2023,8,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",115.00,31.00,10.40,0.24,5.08,0.21,15.08,1.00,0.00,1793.00,571.00,20.00,234.00,17.00,951.00
2023,8,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",219.00,76.00,18.84,3.83,17.73,0.00,35.59,1.00,0.00,7843.00,1685.00,628.00,760.00,0.00,4770.00
2023,8,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",60.00,15.00,2.43,0.00,2.07,0.00,10.50,1.00,1.00,2577.00,232.00,0.00,110.00,0.00,2235.00
2023,8,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",79.00,21.00,6.21,0.16,7.57,0.00,7.06,0.00,0.00,1054.00,561.00,13.00,231.00,0.00,249.00
2023,8,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,23.00,23.00,0.00,0.00,0.00,0.00
2023,8,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",79.00,12.00,3.14,0.00,2.69,0.00,6.17,2.00,0.00,411.00,143.00,0.00,67.00,0.00,201.00
2023,8,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",39.00,4.00,1.80,0.00,0.58,0.00,1.63,0.00,0.00,120.00,54.00,0.00,18.00,0.00,48.00
2023,8,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1463.00,312.00,76.22,0.92,100.10,24.46,110.29,10.00,1.00,12998.00,3741.00,328.00,3051.00,638.00,5240.00
2023,8,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",124.00,24.00,6.60,0.00,10.13,0.00,7.27,0.00,2.00,987.00,241.00,0.00,450.00,0.00,296.00
2023,8,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",279.00,61.00,16.45,0.37,33.74,0.00,10.44,1.00,0.00,2715.00,1177.00,11.00,1153.00,0.00,374.00
2023,8,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",62.00,12.00,3.24,1.00,3.95,0.00,3.81,4.00,0.00,372.00,71.00,26.00,119.00,0.00,156.00
2023,8,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",89.00,18.00,6.50,0.00,4.82,0.00,6.68,0.00,0.00,577.00,313.00,0.00,107.00,0.00,157.00
2023,8,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",27.00,9.00,1.92,0.00,2.34,0.00,4.73,0.00,0.00,607.00,296.00,0.00,55.00,0.00,256.00
2023,8,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",257.00,63.00,12.30,5.40,34.58,0.10,10.63,0.00,0.00,3581.00,670.00,259.00,1915.00,2.00,735.00
2023,8,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",31.00,9.00,2.90,1.00,0.90,0.00,4.20,0.00,0.00,536.00,231.00,45.00,42.00,0.00,218.00
2023,8,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",182.00,43.00,11.67,0.00,15.75,0.00,15.59,0.00,2.00,1859.00,461.00,0.00,562.00,0.00,836.00
2023,8,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62.00,11.00,4.41,0.00,2.54,0.00,4.05,0.00,1.00,319.00,121.00,0.00,80.00,0.00,118.00
2023,8,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",89.00,21.00,8.05,0.00,4.76,0.00,8.19,0.00,0.00,797.00,425.00,0.00,166.00,0.00,206.00
2023,8,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62.00,14.00,2.38,0.00,2.32,0.00,9.31,0.00,0.00,681.00,68.00,0.00,123.00,0.00,490.00
2023,8,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31.00,5.00,2.44,0.00,2.56,0.00,0.00,0.00,2.00,126.00,66.00,0.00,60.00,0.00,0.00
2023,8,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",62.00,8.00,3.73,0.00,2.58,0.00,1.70,0.00,0.00,267.00,166.00,0.00,60.00,0.00,41.00
2023,8,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",62.00,9.00,4.88,0.00,2.36,0.00,1.76,0.00,1.00,263.00,167.00,0.00,63.00,0.00,33.00
2023,8,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31.00,3.00,0.92,0.00,1.43,0.00,0.66,0.00,0.00,183.00,120.00,0.00,44.00,0.00,19.00
2023,8,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",87.00,14.00,5.96,0.00,5.93,0.00,2.11,0.00,0.00,437.00,206.00,0.00,165.00,0.00,66.00
2023,8,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,34.00,6.10,0.00,21.51,0.00,6.40,0.00,1.00,1611.00,394.00,0.00,887.00,0.00,330.00
2023,8,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",216.00,36.00,6.43,1.62,16.56,0.00,11.39,0.00,1.00,2322.00,850.00,76.00,897.00,0.00,499.00
2023,8,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",235.00,96.00,23.23,0.00,52.72,1.67,18.38,0.00,2.00,4188.00,1076.00,0.00,2237.00,49.00,826.00
2023,8,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",35.00,4.00,1.00,0.00,0.21,0.00,2.79,1.00,0.00,126.00,33.00,0.00,10.00,0.00,83.00
2023,8,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",62.00,12.00,3.22,0.00,3.58,0.00,5.20,0.00,1.00,394.00,118.00,0.00,125.00,0.00,151.00
2023,8,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",31.00,12.00,1.78,0.00,7.54,0.69,1.98,0.00,0.00,324.00,68.00,0.00,167.00,18.00,71.00
2023,8,AS,Alaska Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",31.00,13.00,1.91,0.00,8.04,0.00,3.05,0.00,0.00,423.00,134.00,0.00,212.00,0.00,77.00
2023,8,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",337.00,80.00,22.10,1.09,34.05,0.00,22.77,3.00,0.00,4694.00,1556.00,232.00,1051.00,0.00,1855.00
2023,8,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",241.00,49.00,8.56,0.00,19.83,0.00,20.61,0.00,0.00,1976.00,394.00,0.00,509.00,0.00,1073.00
2023,8,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",31.00,9.00,4.80,0.00,2.98,0.00,1.22,0.00,0.00,238.00,104.00,0.00,112.00,0.00,22.00
2023,8,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",31.00,11.00,1.06,1.00,7.22,0.00,1.71,0.00,1.00,419.00,35.00,119.00,193.00,0.00,72.00
2023,8,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",217.00,65.00,18.57,4.90,13.94,2.64,24.94,1.00,0.00,2473.00,726.00,218.00,416.00,55.00,1058.00
2023,8,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",14.00,2.00,0.00,0.00,0.03,0.00,1.97,0.00,0.00,145.00,0.00,0.00,2.00,0.00,143.00
2023,8,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",372.00,93.00,27.14,4.02,40.65,0.87,20.32,0.00,1.00,4502.00,1879.00,273.00,1439.00,30.00,881.00
